date,RF.21304.Ток...213MII904A,S.C.ВПУСК.ПП.ДАВЛ...214PI226AA,S.C.ВПУСК.ПП.ДАВЛ...214PI226AB,S.C.ВПУСК.ПП.ТЕМП...214TI232A,SPEED.CONTROLLER...250MSIC001.PV,XX21401.МАСС.РАСХ.ГРАНУЛ...214FIC112.PV,ДАВЛ.ВАЛ.ВПЕР.УПР...214PIC232A,ДВИГАТЕЛЬ.ГРАНУЛЯТОРА...214MSIC981,Е.21402А....ГР.ВОДА.ВЫХ...214TIC101A,ЕХ21401.АЕ01.MFR...214AI200A,НАГНЕТАНИЕ.В.EX.21401...250PI001,ПОЛОЖ.НОЖА..ГРАНУЛЯТОРА...214ZI211A,ПОЛОЖ.ЩЕЛ.ДИСКА...214ZI202A,РАСХОД.В....EX.21401...250FIC001.PV,РАСХОД.ЛИНИИ.P.W...214FI205A,СЕКТ.ПИТАТЕЛЬ.RF21304...213MSIC904.PV,СПЕЦ.ЭНЕРГИЯ...214JYY200A,ТЕМП.ЛИН.Г.В..ДР.ЛИН....214TI247A,ТЕМП.ЛИН.Г.В..ЛИН.РАЗ....214TI246A,ТЕМП.ФИЛЬЕРЫ...214TI235A,ТЕМП.ЩЕЛ.ДИСК.УПР...214TIC214A,ТЕМПЕРАТУРА.EX.21401...250TI004,ТЕМПЕРАТУРА.ОБОРОТН.ВОДЫ...250TIC003.PV,ТОК.ДВИГ.ГРАНУЛЯТ...214II217A,УПРАВЛЕНИЕ..P.25001A...250HIC001A,УРОВЕНЬ.В...V.25001A...250LI001A,ФАКТ.РАСХОД.ПРОП...213FY070,ФАКТ.РАСХОД.ПРОП...213FY070_R,ФИЛЬЕРА.ПП.ДАВЛ...214PI227AA,ФИЛЬЕРА.ПП.ДАВЛ...214PI227AB,ФИЛЬЕРА.ПП.ТЕМП...214TI233A,ЦИЛ..2.ТЕМП.УПР...214TIC206A,ЦИЛ..3.ТЕМП.НАГР...214TI216A,ЦИЛ..3.ТЕМП.УПР...214TIC207A,ЦИЛ..4.ТЕМП.УПР...214TIC208A,ЦИЛ..5.ТЕМП.УПР...214TIC209A,ЦИЛ..6.ТЕМП.УПР...214TIC210A,ЦИЛ..7.ТЕМП.УПР...214TIC211A,ЦИЛ..8.ТЕМП.УПР...214TIC212A,ЦИЛ..9.ТЕМП.УПР...214TIC213A,ЭКСТР.ДВИГ.ВЛАСТЬ...214JI200A,ЭКСТР.ДВИГ.ПОТОК...214II200A,H2.C3..КОНТР.СООТН...212AIC008.PV,name
2017-04-14 16:32:30,5.0,11.15999985,11.48999977,260.8999939,0.0,20.89818764,0.602899969,348.10000610000014,52.10000229,3.100000143,0.09314077300000001,7.929999828,75.09999847,0.0,585.7999877999998,9.099999428,209.8283844,250.5,280.80001830000003,209.90000919999997,232.6999969,33.99707031,27.07884216,109.0,5.0,36.71189879999999,25000.0,24.89746284,7.690000057000001,6.909999847000001,254.10000609999997,153.6000061,230.3000031,148.1000061,242.6999969,224.90000919999997,220.5,204.1999969,204.3000031,298.8000183000001,5300.0,327.8000183000001,7.085312366,6
2017-04-14 16:32:40,5.0,11.09999943,11.39999962,260.80001830000003,0.0,20.90077972,0.602899969,347.60000610000014,52.10000229,3.100000143,0.093343496,7.919999599,75.0,0.0,580.1000366000002,9.100600242999999,209.8283844,250.5,280.80001830000003,209.90000919999997,232.6999969,34.01815796,27.06811142,109.09999850000001,5.0,36.72055054,25000.0,24.89565659,7.649999619,6.8699998860000004,254.10000609999997,153.6000061,230.3000031,148.0,242.6999969,225.0,220.60000609999997,204.1999969,204.1999969,298.89999389999997,5300.0,327.5,7.085312366,6
2017-04-14 16:32:50,5.0,11.13000011,11.42999935,260.80001830000003,0.0,20.90127945,0.602899969,347.7000122,52.10000229,3.100000143,0.093303643,7.929999828,75.0,0.0,582.1000366000002,9.101574897999999,209.8283844,250.5,280.80001830000003,209.90000919999997,232.6999969,34.0240097,27.06192589,109.09999850000001,5.0,36.72444916,25000.0,24.90098953,7.659999847000001,6.889999866,254.10000609999997,153.6000061,230.3000031,147.9000092,242.6999969,225.1999969,220.60000609999997,204.1999969,204.0,298.89999389999997,5190.0,331.39999389999997,7.085312366,6
2017-04-14 16:33:00,4.900000095,11.14999962,11.43999958,260.80001830000003,0.0,20.92144394,0.602899969,347.7000122,52.10000229,3.100000143,0.09331397699999999,7.929999828,75.0,0.0,580.4000244,9.101031303,209.8283844,250.5,280.80001830000003,209.90000919999997,232.6999969,34.01194,27.06127167,109.20000459999999,5.0,36.70730591,25000.0,24.89801598,7.669999599,6.909999847000001,254.1999969,153.5,230.3000031,147.8000031,242.6999969,225.40000919999997,220.6999969,204.1000061,203.9000092,299.0,5310.0,328.39999389999997,7.085312366,6
2017-04-14 16:33:10,4.900000095,11.11999989,11.40999985,260.8999939,0.0,20.96207237,0.602899969,347.60000610000014,52.10000229,3.100000143,0.09331022900000001,7.929999828,75.09999847,0.0,582.4000244,9.100131989,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.01016235,27.080200199999997,109.3000031,5.0,36.71050644,25000.0,24.89818764,7.649999619,6.8699998860000004,254.1999969,153.5,230.3000031,147.6000061,242.6999969,225.5,220.8000031,204.1000061,203.8000031,299.1000061000001,5310.0,328.39999389999997,7.085312366,6
2017-04-14 16:33:20,5.0,11.10999966,11.38999939,260.80001830000003,0.0,20.95898247,0.602899969,348.0,52.10000229,3.100000143,0.093204632,7.919999599,75.0,0.0,584.9000244,9.100078583,209.8283844,250.5,280.80001830000003,209.90000919999997,232.6999969,34.02208710000001,27.10580063,109.3000031,5.0,36.70985413,25000.0,24.89534569,7.639999866,6.8699998860000004,254.1999969,153.4000092,230.3000031,147.5,242.6999969,225.6999969,220.90000919999997,204.1000061,203.6999969,299.1000061000001,5310.0,329.3000183000001,7.085312366,6
2017-04-14 16:33:30,4.900000095,11.13999939,11.42000008,260.80001830000003,0.0,20.95024872,0.602899969,347.80001830000015,52.10000229,3.100000143,0.093397558,7.919999599,75.0,0.0,588.1000366000002,9.100456238,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.01874542,27.13269043,109.3000031,5.0,36.71504211,25000.0,24.89995956,7.669999599,6.909999847000001,254.3000031,153.3000031,230.3000031,147.4000092,242.6999969,225.8000031,220.90000919999997,204.0,203.6000061,299.2000122,5310.0,329.6000061000001,7.085312366,6
2017-04-14 16:33:40,4.900000095,11.14999962,11.44999981,260.8999939,0.0,20.94161034,0.602899969,347.7000122,52.10000229,3.100000143,0.093425378,7.919999599,75.09999847,0.0,590.7000122000002,9.101519585,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.02745438,27.14183044,109.0,5.0,36.70230103,25000.0,24.90069008,7.690000057000001,6.899999619,254.3000031,153.1999969,230.3000031,147.3000031,242.6999969,225.90000919999997,221.0,204.0,203.6000061,299.2000122,5190.0,329.3000183000001,7.085312366,6
2017-04-14 16:33:50,5.0,11.11999989,11.42999935,260.8999939,0.0,20.89222145,0.602899969,347.5,52.10000229,3.100000143,0.093330458,7.929999828,75.09999847,0.0,586.5,9.100674629,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.02869797,27.11441422,109.3000031,5.0,36.71486664,25000.0,24.90115356,7.659999847000001,6.889999866,254.3000031,153.0,230.3000031,147.1000061,242.6999969,225.90000919999997,221.10000609999997,204.0,203.5,299.3000183000001,5190.0,332.39999389999997,7.085312366,6
2017-04-14 16:34:00,5.0,11.09999943,11.42000008,260.8999939,0.0,20.85490227,0.602899969,348.39999389999997,52.10000229,3.100000143,0.093311854,7.929999828,75.09999847,0.0,575.7000122000002,9.09984684,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.02820969,27.103248600000004,108.90000149999999,5.0,36.7261734,25000.0,24.89408112,7.659999847000001,6.879999637999999,254.3000031,152.9000092,230.3000031,147.0,242.6999969,225.90000919999997,221.1999969,204.0,203.5,299.39999389999997,5300.0,327.5,7.085312366,6
2017-04-14 16:34:10,5.0,11.09999943,11.40999985,260.8999939,0.0,20.84026527,0.602899969,347.5,52.10000229,3.100000143,0.093289211,7.919999599,75.0,0.0,576.9000244,9.101672172999999,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.03347778,27.10424995,110.20000459999999,5.0,36.72968292,25000.0,24.90152168,7.659999847000001,6.879999637999999,254.3000031,152.6999969,230.3000031,146.9000092,242.6999969,225.90000919999997,221.1999969,203.9000092,203.5,299.39999389999997,5300.0,322.7000122,7.085312366,6
2017-04-14 16:34:20,5.0,11.10999966,11.42999935,260.8999939,0.0,20.84124947,0.602899969,347.5,52.10000229,3.100000143,0.09337869300000001,7.919999599,75.09999847,0.0,586.0,9.101427078,209.8283844,250.5,280.60000610000003,209.8000031,232.6999969,34.0335083,27.11449814,109.09999850000001,5.0,36.7098999,25000.0,24.90018082,7.649999619,6.879999637999999,254.5,152.6000061,230.3000031,146.8000031,242.6999969,225.6999969,221.3000031,203.9000092,203.5,299.5,5300.0,330.2000122,7.085312366,6
2017-04-14 16:34:30,4.900000095,11.11999989,11.44999981,260.8999939,0.0,20.85775185,0.602899969,347.5,52.10000229,3.100000143,0.093312971,7.929999828,75.09999847,0.0,583.2999877999998,9.100678444,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.03604126,27.12257767,109.09999850000001,5.0,36.712028499999995,25000.0,24.90117836,7.679999828,6.899999619,254.5,152.5,230.3000031,146.6999969,242.6999969,225.5,221.40000919999997,203.8000031,203.5,299.5,5300.0,332.1000061000001,7.085312366,6
2017-04-14 16:34:40,4.900000095,11.13000011,11.43999958,260.8999939,0.0,20.84623909,0.602899969,347.39999389999997,52.10000229,3.100000143,0.093367003,7.929999828,75.09999847,0.0,598.7999877999998,9.100420952,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.04225922,27.126323699999997,109.20000459999999,5.0,36.72781372,25000.0,24.89976692,7.669999599,6.879999637999999,254.40000919999997,152.3000031,230.3000031,146.6000061,242.6999969,225.3000031,221.40000919999997,203.6000061,203.4000092,299.6000061000001,5300.0,326.0,7.085312366,6
2017-04-14 16:34:50,5.0,11.13000011,11.44999981,260.80001830000003,0.0,20.85379028,0.602899969,347.0,52.10000229,3.100000143,0.09329427800000001,7.919999599,75.09999847,0.0,587.6000366000002,9.101252556,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.04363251,27.14965057,109.3000031,5.0,36.72166824,25000.0,24.90177345,7.669999599,6.879999637999999,254.3000031,152.1999969,230.3000031,146.5,242.6999969,225.0,221.5,203.6000061,203.4000092,299.7000122,5300.0,328.7000122,7.085312366,6
2017-04-14 16:35:00,5.0,11.15999985,11.46000004,260.80001830000003,0.0,20.84793472,0.602899969,349.10000610000014,52.0,3.100000143,0.093405515,7.919999599,75.0,0.0,580.9000244,9.101514816,209.8283844,250.5,280.60000610000003,209.8000031,232.6999969,34.04994202,27.18728256,111.3000031,5.0,36.70401764,25000.0,24.90066338,7.690000057000001,6.909999847000001,254.1999969,152.1000061,230.3000031,146.4000092,242.6999969,224.8000031,221.60000609999997,203.4000092,203.3000031,299.7000122,5300.0,329.6000061000001,7.085312366,6
2017-04-14 16:35:10,5.0,11.13999939,11.44999981,260.7000122,0.0,20.84531403,0.602899969,347.80001830000015,52.0,3.100000143,0.093375675,7.929999828,75.0,0.0,589.7000122000002,9.099226952,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.04119873,27.19725609,109.59999850000001,5.0,36.71569824,25000.0,24.89577866,7.690000057000001,6.899999619,254.1999969,152.0,230.3000031,146.3000031,242.6999969,224.60000609999997,221.6999969,203.3000031,203.1999969,299.8000183000001,5300.0,326.3000183000001,7.085312366,6
2017-04-14 16:35:20,5.099999905,11.15999985,11.46999931,260.7000122,0.0,20.873001100000003,0.602899969,347.30001830000015,52.0,3.100000143,0.093359463,7.929999828,75.09999847,0.0,580.0,9.100233077999999,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.04779816,27.20899582,108.8000031,5.0,36.69322968,25000.0,24.89874077,7.690000057000001,6.920000076,254.1999969,151.8000031,230.3000031,146.1999969,242.6999969,224.40000919999997,221.6999969,203.1999969,203.1999969,299.8000183000001,5300.0,330.5,7.085312366,6
2017-04-14 16:35:30,5.0,11.13000011,11.43999958,260.7000122,0.0,20.89146805,0.602899969,347.7000122,52.10000229,3.100000143,0.09325368,7.919999599,75.0,0.0,586.1000366000002,9.099316597,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.04960251,27.21081924,108.90000149999999,5.0,36.72117615,25000.0,24.90135574,7.690000057000001,6.879999637999999,254.1999969,151.6999969,230.3000031,146.1000061,242.6999969,224.3000031,221.8000031,203.1000061,203.1000061,299.89999389999997,5300.0,323.3000183000001,7.085312366,6
2017-04-14 16:35:40,5.0,11.13999939,11.44999981,260.7000122,0.0,20.91881943,0.602899969,348.0,52.10000229,3.100000143,0.093280129,7.919999599,75.09999847,0.0,591.1000366000002,9.099843979,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.05347443,27.21181679,109.20000459999999,5.0,36.72172165,25000.0,24.89915276,7.699999808999999,6.889999866,254.1999969,151.6000061,230.3000031,146.0,242.6999969,224.1999969,221.90000919999997,202.9000092,202.9000092,299.89999389999997,5190.0,327.5,7.085312366,6
2017-04-14 16:35:50,5.0,11.15999985,11.44999981,260.7000122,0.0,20.93680382,0.602899969,347.89999389999997,52.10000229,3.100000143,0.093340144,7.929999828,75.09999847,0.0,580.5,9.099208832,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.04767609,27.21733665,109.20000459999999,5.0,36.71177292,25000.0,24.89313316,7.690000057000001,6.889999866,254.1999969,151.5,230.3000031,145.9000092,242.60000609999997,224.1999969,221.90000919999997,202.8000031,202.9000092,300.0,5190.0,330.6000061000001,7.085312366,6
2017-04-14 16:36:00,4.900000095,11.13999939,11.43999958,260.7000122,0.0,20.90461731,0.602899969,347.30001830000015,52.10000229,3.100000143,0.093368635,7.919999599,75.0,0.0,582.7999877999998,9.098956108,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.05091476,27.21530342,109.20000459999999,5.0,36.7013092,25000.0,24.89429665,7.690000057000001,6.889999866,254.1999969,151.3000031,230.3000031,145.8000031,242.60000609999997,224.3000031,222.0,202.6000061,202.6999969,300.0,5190.0,329.5,7.085312366,6
2017-04-14 16:36:10,5.0,11.14999962,11.46000004,260.6000061,0.0,20.90213013,0.602899969,348.0,52.10000229,3.100000143,0.093385205,7.919999599,75.09999847,0.0,582.7999877999998,9.098395348,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.05579376,27.20709419,109.59999850000001,5.0,36.71620178,25000.0,24.89377213,7.7100000379999996,6.909999847000001,254.10000609999997,151.1999969,230.3000031,145.8000031,242.60000609999997,224.3000031,222.10000609999997,202.5,202.6000061,300.0,5190.0,327.7000122,7.085312366,6
2017-04-14 16:36:20,5.0,11.18999958,11.5,260.6000061,0.0,20.93620491,0.602899969,347.5,52.10000229,3.100000143,0.093349725,7.929999828,75.0,0.0,578.4000244,9.097628593,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.05808258,27.20414734,109.59999850000001,5.0,36.70349121,25000.0,24.89212036,7.71999979,6.929999828,254.1999969,151.0,230.3000031,145.6999969,242.60000609999997,224.5,222.1999969,202.4000092,202.5,299.89999389999997,5190.0,326.0,6.981916428,6
2017-04-14 16:36:30,5.0,11.17000008,11.46000004,260.6000061,0.0,20.95491028,0.602899969,347.39999389999997,52.10000229,3.100000143,0.09341585599999999,7.919999599,75.09999847,0.0,582.5,9.098402023,209.8283844,250.5,280.80001830000003,209.8000031,232.6999969,34.05334473,27.21692276,108.8000031,5.0,36.71294403,25000.0,24.89635086,7.71999979,6.920000076,254.1999969,150.9000092,230.3000031,145.6000061,242.60000609999997,224.60000609999997,222.3000031,202.3000031,202.4000092,299.8000183000001,5190.0,325.39999389999997,6.981916428,6
2017-04-14 16:36:40,5.0,11.17000008,11.46000004,260.6000061,0.0,20.97977829,0.602899969,347.2000122,52.10000229,3.100000143,0.093358427,7.929999828,75.09999847,0.0,582.5,9.100239754,209.8283844,250.5,280.80001830000003,209.6999969,232.6999969,34.0709877,27.22432137,109.40000149999999,5.0,36.69461823,25000.0,24.8962307,7.71999979,6.920000076,254.10000609999997,150.8000031,230.3000031,145.5,242.60000609999997,224.8000031,222.3000031,202.1999969,202.1999969,299.7000122,5190.0,327.8000183000001,6.981916428,6
2017-04-14 16:36:50,5.0,11.21000004,11.48999977,260.6000061,0.0,20.97596169,0.602899969,347.5,52.10000229,3.100000143,0.093401648,7.919999599,75.09999847,0.0,578.6000366000002,9.098412514,209.8283844,250.5,280.80001830000003,209.6999969,232.6999969,34.05761719,27.21175194,109.20000459999999,5.0,36.70372772,25000.0,24.89386368,7.739999771,6.940000057000001,254.1999969,150.6999969,230.3000031,145.4000092,242.5,224.90000919999997,222.40000919999997,202.1000061,202.1000061,299.3000183000001,5190.0,327.2000122,6.981916428,6
2017-04-14 16:37:00,5.0,11.21999931,11.50999928,260.6000061,0.0,20.96739197,0.602899969,347.5,52.10000229,3.100000143,0.093395695,7.919999599,75.0,0.0,588.2000122000002,9.100446701000001,209.8283844,250.5,280.80001830000003,209.6999969,232.6999969,34.0591011,27.20227432,109.0,5.0,36.69534302,25000.0,24.89990997,7.759999752000001,6.9499998089999995,254.1999969,150.6000061,230.3000031,145.3000031,242.60000609999997,225.10000609999997,222.5,201.9000092,201.9000092,298.8000183000001,5190.0,329.0,6.981916428,6
2017-04-14 16:37:10,4.900000095,11.19999981,11.5,260.6000061,0.0,20.92911148,0.602899969,347.39999389999997,52.10000229,3.100000143,0.093404725,7.929999828,75.0,0.0,589.2000122000002,9.099955559,209.8283844,250.5,280.80001830000003,209.6999969,232.6999969,34.06182861,27.20370102,109.40000149999999,5.0,36.69513702,25000.0,24.89467621,7.7300000189999984,6.929999828,254.10000609999997,150.5,230.3000031,145.1999969,242.60000609999997,225.3000031,222.60000609999997,201.8000031,201.8000031,298.2000122,5190.0,328.7000122,6.981916428,6
2017-04-14 16:37:20,5.099999905,11.19999981,11.5,260.6000061,0.0,20.94880486,0.602899969,347.89999389999997,52.10000229,3.100000143,0.09333374400000001,7.929999828,75.0,0.0,588.7999877999998,9.09794426,209.8283844,250.5,280.80001830000003,209.6999969,232.6999969,34.06406403,27.20240402,109.5,5.0,36.70602036,25000.0,24.89384842,7.739999771,6.929999828,254.0,150.4000092,230.3000031,145.1999969,242.5,225.5,222.6999969,201.6999969,201.6000061,297.39999389999997,5190.0,329.3000183000001,6.981916428,6
2017-04-14 16:37:30,4.900000095,11.19999981,11.46999931,260.6000061,0.0,20.96220398,0.602899969,347.2000122,52.10000229,3.100000143,0.093339041,7.919999599,75.0,0.0,585.5,9.100525856,209.8283844,250.5,280.80001830000003,209.6999969,232.6999969,34.06454849,27.21379852,108.90000149999999,5.0,36.71206665,25000.0,24.89525032,7.739999771,6.9499998089999995,254.0,150.3000031,230.3000031,145.1000061,242.5,225.60000609999997,222.6999969,201.6000061,201.5,296.5,5190.0,327.2000122,6.981916428,6
2017-04-14 16:37:40,4.900000095,11.17000008,11.43999958,260.6000061,0.0,20.93342972,0.602899969,347.5,52.10000229,3.100000143,0.09322764,7.919999599,75.0,0.0,583.7000122000002,9.100988388,209.8283844,250.5,280.80001830000003,209.6999969,232.6999969,34.05027008,27.22477722,109.20000459999999,5.0,36.722332,25000.0,24.89523888,7.71999979,6.929999828,254.0,150.1999969,230.3000031,145.0,242.5,225.6999969,222.8000031,201.4000092,201.3000031,295.2000122,5190.0,330.6000061000001,6.981916428,6
2017-04-14 16:37:50,4.900000095,11.21000004,11.46999931,260.5,0.0,20.92807388,0.602899969,351.80001830000015,52.10000229,3.100000143,0.09333115800000001,7.919999599,75.09999847,0.0,582.9000244,9.097708702,209.8283844,250.5,280.80001830000003,209.6999969,232.6999969,34.05529785,27.25757027,109.5,5.0,36.7065506,25000.0,24.89255714,7.739999771,6.9600000379999996,254.10000609999997,150.1000061,230.3000031,145.0,242.5,225.90000919999997,222.90000919999997,201.3000031,201.1999969,294.0,5190.0,327.2000122,6.981916428,6
2017-04-14 16:38:00,4.900000095,11.22999954,11.50999928,260.6000061,0.0,20.93212318,0.602899969,347.5,52.10000229,3.100000143,0.09324488800000001,7.919999599,75.09999847,0.0,589.5,9.099070549,209.8283844,250.5,280.80001830000003,209.6999969,232.6999969,34.05610657,27.27361298,109.3000031,5.0,36.71289063,25000.0,24.89492035,7.75,6.9600000379999996,254.10000609999997,150.0,230.3000031,144.9000092,242.40000919999997,225.8000031,223.0,201.1000061,201.0,292.89999389999997,5190.0,329.6000061000001,6.981916428,6
2017-04-14 16:38:10,5.0,11.18999958,11.46999931,260.6000061,0.0,20.92980766,0.602899969,347.39999389999997,52.10000229,3.100000143,0.093290761,7.929999828,75.09999847,0.0,584.5,9.099598885,209.8283844,250.5,280.80001830000003,209.6999969,232.6999969,34.06384277,27.2906456,109.5,5.0,36.69765472,25000.0,24.8952713,7.71999979,6.940000057000001,254.0,149.9000092,230.3000031,144.8000031,242.5,225.6999969,223.0,201.0,200.9000092,291.7000122,5190.0,329.3000183000001,6.981916428,6
2017-04-14 16:38:20,4.900000095,11.18999958,11.46999931,260.6000061,0.0,20.91405678,0.602899969,348.0,52.10000229,3.100000143,0.09337922900000001,7.929999828,75.09999847,0.0,579.2999877999998,9.098473549,209.8283844,250.5,280.80001830000003,209.6999969,232.6999969,34.07136154,27.29958534,109.5,5.0,36.69528579999999,25000.0,24.89674377,7.7300000189999984,6.940000057000001,254.10000609999997,149.8000031,230.3000031,144.8000031,242.40000919999997,225.60000609999997,223.10000609999997,200.8000031,200.8000031,290.5,5190.0,326.89999389999997,6.896695137000001,6
2017-04-14 16:38:30,5.0,11.18999958,11.44999981,260.5,0.0,20.89871788,0.602899969,347.80001830000015,52.10000229,3.100000143,0.093360186,7.919999599,75.09999847,0.0,584.2999877999998,9.098780632,209.8283844,250.5,280.80001830000003,209.6999969,232.6999969,34.06567764,27.28364944,109.5,5.0,36.70300293,25000.0,24.89079094,7.7100000379999996,6.929999828,254.10000609999997,149.6000061,230.3000031,144.6999969,242.40000919999997,225.5,223.1999969,200.6000061,200.6999969,289.5,5190.0,333.6000061000001,6.896695137000001,6
2017-04-14 16:38:40,5.0,11.18999958,11.46999931,260.5,0.0,20.8966198,0.602899969,348.2000122,52.10000229,3.100000143,0.093385465,7.929999828,75.0,0.0,588.1000366000002,9.099851608,209.8283844,250.5,280.80001830000003,209.6999969,232.6999969,34.05587387,27.25690079,108.90000149999999,5.0,36.75619507,25000.0,24.89665031,7.7300000189999984,6.940000057000001,254.10000609999997,149.5,230.3000031,144.6000061,242.40000919999997,225.3000031,223.3000031,200.5,200.6000061,288.6000061000001,5300.0,329.3000183000001,6.896695137000001,6
2017-04-14 16:38:50,5.099999905,11.14999962,11.42000008,260.6000061,0.0,20.92126274,0.602899969,349.89999389999997,52.10000229,3.100000143,0.093377709,7.929999828,75.09999847,0.0,584.9000244,9.099799156,209.8283844,250.5,280.60000610000003,209.6999969,232.6999969,34.07191467,27.255062100000004,109.40000149999999,5.0,36.74904633,25000.0,24.89636612,7.699999808999999,6.909999847000001,254.0,149.4000092,230.3000031,144.6000061,242.40000919999997,225.1999969,223.40000919999997,200.4000092,200.4000092,287.6000061000001,5300.0,329.6000061000001,6.896695137000001,6
2017-04-14 16:39:00,5.0,11.18999958,11.5,260.6000061,0.0,20.87813377,0.602899969,347.7000122,52.10000229,3.100000143,0.09334936,7.929999828,75.0,0.0,590.7999877999998,9.099849701,209.8283844,250.5,280.80001830000003,209.6000061,232.6999969,34.07663727,27.25245094,109.0,5.0,36.73048019,25000.0,24.89918709,7.739999771,6.9499998089999995,254.0,149.3000031,230.3000031,144.5,242.40000919999997,225.10000609999997,223.40000919999997,200.1999969,200.3000031,287.0,5300.0,330.2000122,6.896695137000001,6
2017-04-14 16:39:10,4.900000095,11.15999985,11.46999931,260.6000061,0.0,20.85326576,0.602899969,347.89999389999997,52.10000229,3.100000143,0.093382776,7.919999599,75.09999847,0.0,590.6000366000002,9.09932518,209.8283844,250.5,280.80001830000003,209.6000061,232.6999969,34.0671196,27.24018669,109.09999850000001,5.0,36.70965576,25000.0,24.89631653,7.739999771,6.929999828,254.10000609999997,149.1000061,230.3000031,144.5,242.40000919999997,225.0,223.5,200.1000061,200.1999969,286.2000122,5300.0,327.5,6.896695137000001,6
2017-04-14 16:39:20,4.900000095,11.14999962,11.46999931,260.6000061,0.0,20.86608315,0.602899969,348.10000610000014,52.10000229,3.100000143,0.09341722699999999,7.919999599,75.09999847,0.0,584.5,9.099625587,209.8283844,250.5,280.80001830000003,209.6000061,232.6999969,34.08202744,27.23044777,109.40000149999999,5.0,36.72599411,25000.0,24.89541626,7.7300000189999984,6.929999828,254.0,149.0,230.3000031,144.4000092,242.40000919999997,224.90000919999997,223.60000609999997,200.0,200.1000061,285.6000061000001,5300.0,329.3000183000001,6.896695137000001,6
2017-04-14 16:39:30,5.0,11.15999985,11.46999931,260.5,0.0,20.87490463,0.602899969,347.5,52.10000229,3.100000143,0.093364954,7.919999599,75.09999847,0.0,584.7999877999998,9.099891663,209.8283844,250.5,280.80001830000003,209.6000061,232.6999969,34.08967209,27.23570633,109.09999850000001,5.0,36.73010635,25000.0,24.89432335,7.75,6.940000057000001,254.0,148.8000031,230.3000031,144.3000031,242.3000031,224.90000919999997,223.6999969,199.9000092,200.0,284.89999389999997,5300.0,327.8000183000001,6.896695137000001,6
2017-04-14 16:39:40,5.0,11.15999985,11.46000004,260.6000061,0.0,20.8700161,0.602899969,351.2000122,52.10000229,3.100000143,0.09328185,7.919999599,75.09999847,0.0,582.7000122000002,9.099379539,209.8283844,250.5,280.80001830000003,209.6000061,232.6999969,34.08509064,27.22274208,110.3000031,5.0,36.72476959,25000.0,24.89661217,7.739999771,6.909999847000001,254.0,148.6999969,230.3000031,144.3000031,242.3000031,224.90000919999997,223.6999969,199.8000031,199.9000092,284.5,5190.0,329.6000061000001,6.896695137000001,6
2017-04-14 16:39:50,5.0,11.14999962,11.44999981,260.6000061,0.0,20.87800217,0.602899969,347.89999389999997,52.10000229,3.100000143,0.09330152,7.929999828,75.09999847,0.0,576.0,9.10061264,209.8283844,250.5,280.80001830000003,209.6000061,232.6999969,34.08638,27.23532486,109.20000459999999,5.0,36.70339203,25000.0,24.89826775,7.7300000189999984,6.920000076,254.0,148.5,230.3000031,144.1999969,242.3000031,225.0,223.8000031,199.6999969,199.8000031,284.1000061000001,5170.0,327.3000183000001,6.896695137000001,6
2017-04-14 16:40:00,4.900000095,11.17000008,11.46999931,260.6000061,0.0,20.89128685,0.602899969,347.10000610000014,52.10000229,3.100000143,0.093425013,7.929999828,75.09999847,0.0,578.4000244,9.097980499,209.8283844,250.5,280.80001830000003,209.6000061,232.6999969,34.08221436,27.22399902,109.09999850000001,5.0,36.71518326,25000.0,24.89404678,7.7300000189999984,6.929999828,254.0,148.4000092,230.3000031,144.1999969,242.1999969,225.10000609999997,223.90000919999997,199.6999969,199.6999969,283.7000122,5170.0,325.7000122,6.896695137000001,6
2017-04-14 16:40:10,5.0,11.15999985,11.46000004,260.6000061,0.0,20.90014076,0.602899969,347.5,52.10000229,3.100000143,0.09334020300000001,7.929999828,75.09999847,0.0,581.7000122000002,9.1013937,209.8283844,250.5,280.80001830000003,209.6000061,232.6999969,34.08400345,27.22776222,109.0,5.0,36.70841599,25000.0,24.90000153,7.71999979,6.920000076,254.10000609999997,148.3000031,230.3000031,144.1000061,242.1999969,225.1999969,224.0,199.6000061,199.6000061,283.3000183000001,5170.0,325.1000061000001,6.896695137000001,6
